8.55048	6141.18
3.4589	217.825
1.23841	10.0339
2.15523	46.3429
1.15482	8.45027
3.63218	258.248
2.04003	39.2536
4.36071	494.638
8.28279	5435.89
5.09733	873.806
8.19508	5218.65
4.10715	398.893
8.7063	6582.24
7.12983	3068.65
6.43532	2082.7
5.81447	1423.62
9.53245	9332.46
4.61115	605.508
5.21089	947.739
3.58758	247.335
3.25798	177.251
0.0880948	-0.71945
9.78186	10311.3
4.32064	478.447
1.75729	25.4109
1.59383	19.3641
5.33711	1035.38
5.78173	1393.94
3.14159	156.578
3.41818	209.076
1.57807	18.8462
4.36559	496.634
2.42659	67.018
2.01458	37.8086
7.20482	3193.02
2.20171	49.4715
1.94639	34.1423
4.23127	443.797
7.74202	4198.82
8.30553	5493.29
2.45082	69.1644
0.0542538	-0.831183
5.14215	902.441
3.45996	218.055
0.823955	3.84996
7.04941	2939.36
2.60366	83.9753
3.515	230.335
5.36126	1052.84
8.69134	6538.89
3.04142	140.326
0.792714	3.52796
4.54275	573.517
3.76648	293.357
4.64701	622.81
8.28528	5442.15
0.239771	-0.148619
9.03785	7599.8
1.97636	35.7176
6.33342	1961.26
1.2929	11.1773
2.35913	61.3126
6.00229	1603.28
6.47284	2128.83
8.39841	5732.57
8.42531	5803.31
1.56927	18.562
2.13617	45.1059
6.24083	1855.63
4.34771	489.337
5.68817	1311.68
0.897781	4.67864
3.80915	305.245
7.24062	3253.72
5.10823	880.705
7.94917	4644.41
8.834	6961.16
1.0072	6.10136
6.60395	2296.06
5.49224	1151.39
7.28357	3327.7
4.51207	559.596
8.41428	5774.23
7.73812	4190.76
3.85553	318.581
8.32817	5550.92
6.2717	1890.36
6.19888	1809.21
4.40254	511.981
2.24525	52.5499
2.4586	69.8652
4.95973	790.188
6.22894	1842.38
0.727693	2.9079
1.32851	11.9751
0.619269	2.00935
7.1959	3178.03
8.50896	6027.5
9.72971	10100.5
6.58508	2271.41
9.57281	9485.88
3.5103	229.266
5.76863	1382.19
6.41238	2054.88
9.57214	9483.32
9.27117	8383.82
4.35064	490.531
5.87311	1477.98
8.50548	6018.05
4.0789	389.177
2.93568	124.617
8.44298	5850.13
6.49812	2160.33
8.98498	7430.09
5.94616	1547.89
3.89402	329.985
4.69974	648.939
1.89573	31.6032
1.26483	10.5769
4.68008	639.102
6.92872	2753.11
9.92452	10904.8
7.25989	3286.76
9.80276	10396.7
6.68749	2407.7
7.19332	3173.7
3.775	295.702
0.845386	4.08046
0.486552	1.10435
0.270904	-0.015244
5.52158	1174.39
9.8624	10643.3
3.41448	208.294
8.43535	5829.89
1.31103	11.5783
3.81173	305.974
7.89165	4517.27
0.948161	5.30312
7.56421	3842.76
5.21762	952.265
1.54494	17.7929
8.52768	6078.56
9.53587	9345.36
3.75148	289.265
5.14112	901.777
1.20919	9.45763
8.69126	6538.66
8.41813	5784.37
6.51629	2183.2
9.77923	10300.6
9.67278	9874.13
5.03504	835.161
1.43889	14.7233
2.97166	129.802
5.29382	1004.66
8.69209	6541.07
7.34386	3433.66
7.61293	3937.95
2.99752	133.628
5.87922	1483.74
0.875345	4.41631
3.90402	332.996
1.21784	9.62561
5.96959	1570.84
5.17552	924.223
3.02667	138.048
9.0805	7738.8
6.74572	2487.89
7.85702	4442.01
9.26133	8349.57
7.88127	4494.61
3.65605	264.239
5.59641	1234.64
3.80423	303.857
7.77903	4275.95
7.48953	3700.2
6.28632	1906.98
2.4713	71.0212
8.14128	5088.7
0.155655	-0.480221
4.68361	640.863
4.47621	543.648
4.97944	801.775
3.25742	177.146
2.49118	72.8601
4.47017	540.999
3.91145	335.25
9.14483	7952.07
8.81083	6891.23
5.03097	832.68
2.08932	42.1746
9.13631	7923.58
1.90476	32.0443
1.78867	26.7229
7.52893	3774.89
8.59563	6266.62
8.2031	5238.25
8.37558	5673.04
9.27969	8413.55
3.55177	238.83
9.49512	9192.21
3.38793	202.752
6.87162	2668.18
8.54923	6137.74
4.24145	447.646
6.54674	2221.91
2.47717	71.5602
0.416409	0.698292
3.94495	345.549
6.24545	1860.8
4.22543	441.601
7.63932	3990.25
0.517619	1.29918
5.67174	1297.62
4.10619	398.562
0.0283589	-0.913291
5.58119	1222.2
9.69104	9946.33
8.90137	7167.54
8.36554	5647.03
7.6387	3989.03
9.67937	9900.12
7.58118	3875.71
8.71967	6621.16
8.05478	4884.85
8.49273	5983.49
3.6028	251.018
1.11697	7.79632
1.78189	26.435
2.76087	101.673
5.54873	1195.99
7.25476	3277.94
3.77031	294.409
4.6927	645.402
4.54261	573.453
6.94551	2778.47
6.9991	2860.61
0.580885	1.72737
1.87981	30.8363
7.97889	4711.15
3.06573	144.143
8.19326	5214.22
5.31039	1016.34
9.08933	7767.81
1.27172	10.7221
0.238371	-0.154471
7.41193	3556.34
0.716517	2.80778
7.14201	3088.6
6.09277	1695.73
4.48963	549.576
3.24634	175.093
6.31526	1940.2
8.97755	7406.48
9.44135	8992.98
7.41983	3570.79
4.74287	670.927
0.771563	3.31902
7.02491	2900.8
6.59759	2287.73
1.13404	8.08661
1.64886	21.2584
4.96526	793.426
5.56712	1210.78
2.58443	81.9864
6.72788	2463.11
9.33905	8622.95
5.58072	1221.81
9.3259	8576.21
6.91985	2739.79
7.67395	4059.7
0.31124	0.166995
9.53489	9341.66
6.16385	1771.13
8.20038	5231.59
2.41341	65.8715
0.136848	-0.549087
2.23617	51.8958
8.69303	6543.79
5.37804	1065.09
4.54426	574.211
3.32136	189.358
3.33983	193.004
0.366798	0.436926
3.2658	178.712
7.53247	3781.66
1.0756	7.12342
2.71482	96.2146
8.32403	5540.36
7.56805	3850.19
3.81819	307.811
7.78893	4296.78
7.41924	3569.71
7.69335	4098.99
8.04441	4860.85
0.888733	4.57171
8.77684	6789.57
5.23324	962.831
8.14327	5093.46
0.8782	4.44918
2.61588	85.258
3.76432	292.766
4.98411	804.543
2.23525	51.83
0.176167	-0.402998
0.193832	-0.334669
8.13708	5078.65
5.20677	944.973
6.24141	1856.28
2.91269	121.39
5.18339	929.417
8.75659	6729.57
6.09605	1699.15
3.21029	168.541
6.55303	2229.97
5.99401	1595.03
2.85312	113.33
7.13854	3082.9
9.32718	8580.75
6.77017	2522.16
6.09074	1693.61
0.012562	-0.961996
8.44311	5850.49
7.12998	3068.89
7.73465	4183.58
0.735663	2.98043
8.73883	6677.24
0.307007	0.147348
6.1244	1728.97
8.136	5076.07
6.27509	1894.2
8.9488	7315.6
4.20061	432.361
6.50248	2165.8
2.37231	62.3961
3.26019	177.663
2.75079	100.458
2.50734	74.3814
8.7997	6857.81
4.75212	675.713
4.65133	624.921
0.702989	2.689
7.5544	3823.78
0.283318	0.0396785
1.04297	6.62232
9.78057	10306
3.6678	267.228
6.08258	1685.12
5.37751	1064.7
6.77771	2532.79
4.47686	543.934
6.4389	2087.08
6.27297	1891.79
1.42297	14.2998
3.79761	301.994
6.74719	2489.95
5.11493	884.964
7.8046	4329.86
4.43864	527.316
5.59684	1234.99
9.34146	8631.52
5.55093	1197.75
7.49184	3704.55
5.59085	1230.08
7.34911	3443
7.71001	4132.95
1.83804	28.894
7.58285	3878.96
5.95749	1558.96
7.51598	3750.22
2.30494	57.011
8.01968	4803.94
6.37002	2004.24
1.22963	9.85816
9.91493	10864.1
4.07687	388.486
9.56814	9468.03
9.2407	8278.11
2.66023	90.0418
6.27457	1893.61
7.07676	2982.86
2.6194	85.6297
0.242898	-0.135496
3.26155	177.916
8.0382	4846.5
7.30463	3364.43
1.21714	9.61193
8.45454	5880.92
8.53225	6091.08
3.11646	152.371
5.97148	1572.7
3.22065	170.403
4.07988	389.512
9.78025	10304.7
3.98834	359.249
6.29019	1911.39
1.26793	10.6419
7.1501	3101.89
8.81833	6913.78
4.08749	392.113
9.4325	8960.49
1.81889	28.0361
9.20699	8162.35
1.66717	21.9197
8.3384	5577.09
7.30267	3360.99
9.81137	10432
8.9434	7298.63
2.79215	105.516
9.98666	11171.2
9.94388	10987.3
1.8996	31.7913
0.126163	-0.587416
8.02055	4805.92
3.78106	297.379
3.46613	219.406
1.49141	16.1878
5.35043	1044.99
0.474641	1.03217
3.75347	289.806
2.89629	119.129
8.07506	4932.09
7.6025	3917.42
4.32832	481.516
6.92901	2753.56
5.31373	1018.7
6.39691	2036.28
6.22016	1832.65
1.10111	7.5333
1.77342	26.0789
2.18768	48.5101
6.3459	1975.84
3.74954	288.74
4.20268	433.127
8.49756	5996.58
2.0398	39.2402
3.43489	212.631
8.91966	7224.39
8.22762	5298.47
8.37656	5675.59
2.77312	103.165
2.60196	83.7978
0.369834	0.452352
7.97473	4701.78
2.63851	87.6738
3.52559	232.759
5.6846	1308.62
7.96818	4687.02
7.67509	4062
5.44074	1111.84
9.78057	10306
3.83297	312.04
9.05421	7652.89
1.27171	10.7219
7.03433	2915.58
4.75726	678.383
5.41572	1093
8.8286	6944.8
3.78739	299.137
0.241611	-0.140902
7.9302	4602.2
5.71817	1337.64
4.2581	453.992
2.61735	85.4125
0.419856	0.717212
5.64147	1272.03
7.60584	3924
5.17028	920.775
0.475403	1.03675
3.26567	178.688
9.58506	9532.82
0.557504	1.56401
2.50665	74.3163
9.85759	10623.2
7.22666	3229.95
9.20458	8154.1
8.66411	6460.53
6.86646	2660.6
9.98429	11160.9
2.37072	62.2652
8.56922	6193.01
9.64343	9758.92
5.78288	1394.97
9.56949	9473.2
3.79068	300.056
8.48522	5963.24
5.4071	1086.56
5.03237	833.532
8.00435	4768.9
9.18961	8103.15
3.66708	267.045
2.90287	120.032
8.77425	6781.86
0.310021	0.161324
0.77912	3.39284
5.84861	1455.09
1.89217	31.4301
9.29689	8473.83
2.39854	64.5976
6.77883	2534.39
4.21336	437.092
4.71326	655.771
1.74257	24.8128
8.35488	5619.49
5.92584	1528.2
6.71205	2441.28
2.24043	52.2022
9.98121	11147.6
8.19073	5208.06
2.9626	128.48
4.14839	413.407
6.96429	2807.05
7.09127	3006.13
2.21386	50.316
3.56702	242.424
1.527	17.2421
9.82787	10499.9
2.6819	92.4537
7.29845	3353.61
0.366055	0.433164
4.09676	395.298
7.44901	3624.55
1.98083	35.9573
8.43978	5841.65
6.58978	2277.53
4.06216	383.508
0.937735	5.16975
3.67398	268.81
1.55271	18.0357
0.518056	1.302
7.17985	3151.2
2.27317	54.6012
5.33969	1037.24
4.82248	712.987
5.99654	1597.55
9.32485	8572.51
7.90131	4538.44
0.311331	0.167418
5.57473	1216.95
4.38424	504.334
7.14369	3091.35
3.92092	338.137
9.08265	7745.86
6.7269	2461.75
7.09623	3014.12
9.59491	9570.72
6.65593	2365.05
9.95697	11043.3
5.82543	1433.67
4.01555	368.048
0.723516	2.87027
0.658219	2.31405
4.0323	373.549
6.84655	2631.51
3.11095	151.46
0.775689	3.35921
0.27085	-0.0154807
2.67528	91.7119
7.35846	3459.7
8.41522	5776.71
3.7252	282.2
6.84159	2624.3
4.69148	644.792
6.7485	2491.77
0.482794	1.08143
2.34088	59.837
7.08087	2989.43
5.71106	1331.46
4.24115	447.529
9.98893	11181
5.83062	1438.44
6.18073	1789.41
7.38576	3508.79
9.03587	7593.39
9.13034	7903.67
1.32409	11.8738
3.37658	200.418
0.416957	0.701291
7.01007	2877.63
4.79835	700.034
6.38056	2016.75
9.82748	10498.3
7.13494	3077
0.496263	1.16421
9.08784	7762.91
2.80946	107.691
9.87726	10705.4
3.52143	231.803
4.649	623.783
9.03755	7598.83
6.10331	1706.76
7.08161	2990.63
3.67089	268.018
7.99161	4739.94
6.11261	1716.53
4.98755	806.582
2.2086	49.9489
3.20354	167.335
3.16693	160.911
4.44467	529.911
1.69097	22.8028
7.26585	3297.02
0.0466866	-0.855475
8.82529	6934.81
6.71724	2448.42
4.78939	695.268
2.07223	41.143
5.10888	881.117
1.66229	21.7418
5.49786	1155.77
5.02737	830.496
